recency,T,frequency,monetary
6.857142857142857,45.0,2,290.68
44.42857142857143,45.0,13,363.00384615384615
0.0,31.285714285714285,2,116.08000000000001
13.0,53.285714285714285,5,203.64000000000001
38.0,42.57142857142857,6,181.38666666666666
7.0,42.285714285714285,2,121.2
31.285714285714285,33.42857142857143,5,171.082
19.714285714285715,36.42857142857143,4,171.45
21.571428571428573,40.42857142857143,3,668.2266666666667
36.857142857142854,44.142857142857146,7,171.93142857142857
8.714285714285714,14.428571428571429,2,214.55999999999997
0.5714285714285714,4.857142857142857,2,142.89000000000001
39.0,44.42857142857143,6,72.90666666666667
3.5714285714285716,23.142857142857142,2,261.275
3.857142857142857,35.285714285714285,2,255.79500000000002
29.857142857142858,33.42857142857143,4,492.7475
36.42857142857143,37.142857142857146,2,283.025
20.714285714285715,31.0,3,135.21
43.285714285714285,45.714285714285715,12,159.90083333333334
36.57142857142857,37.0,7,115.02857142857142
28.142857142857142,41.714285714285715,2,496.05
21.428571428571427,35.285714285714285,4,82.175
34.714285714285715,42.42857142857143,3,81.22666666666667
17.428571428571427,35.285714285714285,6,120.62333333333333
23.571428571428573,45.285714285714285,2,64.8
8.428571428571429,9.0,9,184.15
51.142857142857146,51.42857142857143,13,219.26461538461538
51.57142857142857,53.42857142857143,7,279.3414285714286
5.285714285714286,10.142857142857142,2,219.79500000000002
28.857142857142858,36.57142857142857,2,143.395
18.428571428571427,25.714285714285715,2,487.325
38.0,48.142857142857146,3,450.9866666666667
53.0,53.42857142857143,36,212.12944444444443
52.142857142857146,52.42857142857143,10,213.84700000000004
26.0,35.285714285714285,4,547.18
29.285714285714285,34.285714285714285,3,342.4766666666667
52.0,53.285714285714285,20,167.1845
23.285714285714285,24.428571428571427,2,123.655
45.0,46.857142857142854,6,127.75999999999999
31.285714285714285,47.42857142857143,5,49.452
41.142857142857146,52.0,2,115.775
31.571428571428573,41.0,2,91.525
50.857142857142854,52.0,24,89.08791666666667
25.285714285714285,42.0,2,324.53
24.571428571428573,44.57142857142857,3,356.17333333333335
37.0,41.42857142857143,7,329.1271428571428
13.0,13.857142857142858,5,223.132
3.857142857142857,8.0,2,304.58
9.0,15.0,3,150.70000000000002
13.571428571428571,19.285714285714285,4,262.565
6.285714285714286,19.571428571428573,2,667.11
42.285714285714285,45.57142857142857,4,751.865
5.714285714285714,9.142857142857142,2,210.21
46.0,50.285714285714285,2,164.49
2.5714285714285716,45.714285714285715,3,208.25
16.571428571428573,37.42857142857143,2,160.945
4.857142857142857,5.714285714285714,2,227.4
10.285714285714286,13.142857142857142,2,341.68
39.57142857142857,44.285714285714285,5,234.37199999999999
12.142857142857142,20.428571428571427,3,79.96666666666667
26.285714285714285,28.571428571428573,4,131.7925
27.142857142857142,30.714285714285715,4,173.0925
15.0,45.42857142857143,2,113.12
52.0,52.857142857142854,4,131.895
44.0,52.42857142857143,9,283.9611111111111
47.857142857142854,51.42857142857143,3,244.38666666666666
17.0,24.428571428571427,2,662.775
27.428571428571427,41.142857142857146,3,512.0266666666666
50.857142857142854,52.285714285714285,24,106.58
4.857142857142857,29.0,3,40.1
12.142857142857142,12.428571428571429,5,221.38600000000002
44.857142857142854,47.42857142857143,8,266.495
33.0,41.42857142857143,4,109.4525
26.571428571428573,31.142857142857142,3,239.91333333333333
33.285714285714285,51.0,4,617.0625
40.714285714285715,41.142857142857146,8,214.13
40.857142857142854,44.142857142857146,13,390.0576923076923
27.142857142857142,44.285714285714285,3,108.01666666666667
35.285714285714285,43.0,5,295.56399999999996
49.285714285714285,52.42857142857143,13,225.1676923076923
41.857142857142854,44.57142857142857,13,223.27384615384614
8.714285714285714,9.142857142857142,5,137.268
34.57142857142857,36.142857142857146,5,435.26599999999996
39.42857142857143,40.42857142857143,4,167.6125
1.5714285714285714,28.714285714285715,2,195.1
14.0,31.142857142857142,2,252.99
51.0,51.285714285714285,10,180.746
31.285714285714285,35.285714285714285,4,102.5025
40.857142857142854,44.285714285714285,2,215.275
19.428571428571427,23.571428571428573,4,536.1675
36.857142857142854,39.285714285714285,2,168.76
10.0,37.57142857142857,2,276.975
35.142857142857146,45.57142857142857,5,473.166
36.714285714285715,42.142857142857146,2,166.32
28.0,39.57142857142857,4,487.225
23.285714285714285,44.0,8,234.08875
3.4285714285714284,5.142857142857143,2,302.415
20.142857142857142,27.428571428571427,2,126.07000000000001
29.0,36.142857142857146,2,282.55
8.857142857142858,17.428571428571427,2,165.93
10.0,10.285714285714286,6,257.34166666666664
6.0,19.285714285714285,4,102.775
17.428571428571427,19.0,4,84.1175
22.428571428571427,46.57142857142857,2,142.725
11.142857142857142,19.571428571428573,2,168.67
26.428571428571427,40.142857142857146,2,478.065
5.571428571428571,21.142857142857142,2,288.495
41.142857142857146,44.57142857142857,3,155.45666666666668
18.0,20.571428571428573,4,162.14000000000001
50.0,53.285714285714285,5,277.976
26.857142857142858,38.285714285714285,3,19.11
13.0,13.571428571428571,6,353.3066666666667
33.57142857142857,35.285714285714285,4,109.41499999999999
16.857142857142858,42.0,3,168.03
2.857142857142857,34.142857142857146,2,1150.4055
15.428571428571429,16.571428571428573,2,132.84
9.857142857142858,10.142857142857142,2,153.91
21.571428571428573,43.714285714285715,2,119.655
38.0,38.714285714285715,5,135.708
40.42857142857143,51.714285714285715,3,170.91666666666666
7.142857142857143,10.285714285714286,2,115.11
31.857142857142858,35.142857142857146,2,41.05
8.428571428571429,52.57142857142857,4,117.255
51.0,52.142857142857146,18,361.3
38.0,40.857142857142854,8,312.82
18.714285714285715,28.857142857142858,2,87.175
35.0,39.57142857142857,6,380.115
4.285714285714286,6.428571428571429,2,66.265
46.57142857142857,52.142857142857146,4,356.15
46.714285714285715,52.42857142857143,9,141.97777777777776
48.42857142857143,52.285714285714285,4,69.3575
37.142857142857146,37.714285714285715,15,457.5486666666667
33.42857142857143,36.42857142857143,6,528.345
24.714285714285715,34.142857142857146,2,231.105
18.714285714285715,20.428571428571427,6,120.82166666666666
41.0,47.285714285714285,8,265.9075
20.571428571428573,21.142857142857142,6,338.0733333333333
32.857142857142854,35.142857142857146,5,261.798
50.142857142857146,51.714285714285715,12,292.2341666666667
46.714285714285715,53.285714285714285,3,276.0
3.142857142857143,22.285714285714285,2,184.29999999999998
35.0,41.285714285714285,7,417.42285714285714
29.428571428571427,30.857142857142858,5,248.58
28.0,44.57142857142857,3,167.86666666666667
1.0,29.285714285714285,2,323.40500000000003
23.571428571428573,39.42857142857143,3,145.19333333333333
27.857142857142858,51.0,4,660.655
13.0,19.714285714285715,3,330.33666666666664
10.142857142857142,12.571428571428571,2,286.93
14.428571428571429,36.57142857142857,3,165.23333333333332
34.57142857142857,35.714285714285715,2,270.385
0.2857142857142857,17.714285714285715,2,149.225
11.428571428571429,20.571428571428573,2,157.83
49.714285714285715,52.285714285714285,8,199.49375
52.142857142857146,53.142857142857146,16,385.275625
52.0,52.42857142857143,11,197.54636363636362
19.285714285714285,22.428571428571427,3,115.58999999999999
38.285714285714285,42.57142857142857,5,175.214
26.857142857142858,52.142857142857146,2,69.625
18.285714285714285,29.571428571428573,3,520.1266666666667
41.42857142857143,47.285714285714285,12,161.055
40.42857142857143,44.285714285714285,4,134.63
52.0,53.285714285714285,4,145.05
43.0,45.42857142857143,4,1171.935
10.571428571428571,15.142857142857142,2,373.18
52.142857142857146,52.42857142857143,23,451.2178260869565
40.285714285714285,40.57142857142857,23,257.13695652173914
48.0,51.57142857142857,15,273.818
50.714285714285715,51.42857142857143,16,161.97625
50.57142857142857,52.0,9,254.4322222222222
35.0,39.142857142857146,5,160.63
4.571428571428571,13.857142857142858,2,137.52
37.285714285714285,37.857142857142854,8,124.16
36.57142857142857,37.285714285714285,3,242.84666666666666
33.285714285714285,39.142857142857146,5,70.81
38.714285714285715,53.285714285714285,6,156.11999999999998
9.571428571428571,52.714285714285715,2,347.525
52.42857142857143,53.142857142857146,8,104.45375
52.285714285714285,52.714285714285715,18,214.78333333333333
44.57142857142857,46.0,12,1308.385
50.0,51.142857142857146,14,276.77214285714285
13.857142857142858,14.571428571428571,17,2118.8141176470585
48.285714285714285,50.714285714285715,11,242.61454545454546
5.571428571428571,6.428571428571429,5,163.576
44.57142857142857,52.0,7,344.7457142857143
10.0,14.571428571428571,2,272.18
32.857142857142854,38.142857142857146,10,292.73699999999997
20.857142857142858,34.57142857142857,2,31.65
36.142857142857146,39.42857142857143,6,417.52666666666664
50.142857142857146,50.714285714285715,4,154.755
14.428571428571429,17.428571428571427,5,218.208
8.0,8.571428571428571,4,592.64
9.571428571428571,11.142857142857142,3,798.8433333333334
26.714285714285715,44.42857142857143,3,167.67
27.857142857142858,36.57142857142857,2,312.5
37.0,37.285714285714285,5,215.41199999999998
25.857142857142858,26.285714285714285,11,246.74272727272728
26.571428571428573,45.142857142857146,3,166.42999999999998
53.0,53.285714285714285,15,189.95266666666666
8.857142857142858,9.142857142857142,2,491.19000000000005
3.857142857142857,4.571428571428571,2,456.59
14.571428571428571,15.0,4,225.595
49.714285714285715,51.0,5,610.9100000000001
29.571428571428573,40.857142857142854,2,30.9
46.285714285714285,51.42857142857143,2,292.37
22.571428571428573,33.42857142857143,2,301.285
0.0,34.142857142857146,2,341.46
45.57142857142857,47.0,41,446.3575609756098
37.857142857142854,40.714285714285715,2,206.36
49.0,51.857142857142854,11,408.2763636363636
21.857142857142858,52.714285714285715,3,296.9733333333333
16.857142857142858,41.857142857142854,2,99.055
21.571428571428573,34.142857142857146,4,262.90250000000003
41.57142857142857,47.285714285714285,4,131.2725
29.714285714285715,31.285714285714285,4,55.585
38.42857142857143,47.142857142857146,3,725.8333333333334
10.0,52.57142857142857,4,129.3
13.285714285714286,25.714285714285715,4,112.6925
24.714285714285715,26.0,7,209.59428571428572
1.5714285714285714,7.428571428571429,2,283.44
51.57142857142857,53.142857142857146,25,71.1928
39.857142857142854,44.285714285714285,6,293.9766666666667
52.285714285714285,52.714285714285715,15,252.51600000000002
31.142857142857142,31.571428571428573,13,328.70000000000005
28.714285714285715,38.57142857142857,2,368.575
43.285714285714285,44.0,21,449.5528571428572
31.571428571428573,34.142857142857146,4,126.15
42.714285714285715,51.285714285714285,7,74.66285714285713
35.285714285714285,37.714285714285715,2,144.1
45.857142857142854,47.42857142857143,6,183.09166666666667
37.857142857142854,53.142857142857146,6,269.35333333333335
34.42857142857143,42.142857142857146,9,195.68333333333334
35.142857142857146,39.714285714285715,5,187.628
50.857142857142854,52.57142857142857,6,275.0783333333333
4.857142857142857,5.428571428571429,4,270.665
52.0,52.285714285714285,17,73.71352941176471
15.714285714285714,51.142857142857146,2,255.36
42.285714285714285,48.42857142857143,9,295.10555555555555
24.428571428571427,37.714285714285715,3,245.52
29.857142857142858,45.714285714285715,4,171.4
34.142857142857146,38.42857142857143,4,318.4725
36.857142857142854,40.714285714285715,9,321.9244444444445
40.142857142857146,47.714285714285715,3,252.6
14.857142857142858,41.285714285714285,3,264.42
31.571428571428573,37.857142857142854,5,326.132
38.285714285714285,45.42857142857143,4,229.23000000000002
5.0,8.142857142857142,4,182.065
26.428571428571427,37.142857142857146,5,301.068
41.57142857142857,53.142857142857146,2,151.32
38.857142857142854,45.142857142857146,11,181.52272727272728
27.857142857142858,32.285714285714285,2,372.57
13.0,46.57142857142857,2,109.625
51.0,52.285714285714285,10,220.513
6.142857142857143,37.714285714285715,2,758.35
19.285714285714285,35.142857142857146,3,431.0
11.714285714285714,12.714285714285714,3,607.71
7.857142857142857,8.285714285714286,5,359.36400000000003
14.857142857142858,52.142857142857146,2,369.03000000000003
36.285714285714285,45.57142857142857,5,490.32
46.857142857142854,48.285714285714285,9,271.0288888888889
33.142857142857146,34.42857142857143,8,292.13875
12.857142857142858,35.142857142857146,2,88.58500000000001
5.571428571428571,21.285714285714285,2,166.715
13.857142857142858,37.285714285714285,3,313.48
25.714285714285715,36.285714285714285,2,165.1
27.142857142857142,34.57142857142857,4,139.9925
27.285714285714285,41.42857142857143,3,347.49666666666667
28.142857142857142,30.285714285714285,3,952.84
52.0,52.57142857142857,15,178.65200000000002
7.857142857142857,12.285714285714286,2,252.65
22.142857142857142,25.285714285714285,4,92.19500000000001
31.285714285714285,34.714285714285715,3,1308.78
27.142857142857142,28.428571428571427,2,79.675
40.0,41.42857142857143,6,84.67666666666666
50.0,51.714285714285715,5,396.64
39.0,39.285714285714285,11,296.59090909090907
39.285714285714285,40.42857142857143,9,185.03666666666666
52.142857142857146,52.714285714285715,4,237.79000000000002
36.714285714285715,39.285714285714285,4,275.7125
50.285714285714285,51.42857142857143,40,609.6882499999999
51.0,52.285714285714285,8,279.36125
9.142857142857142,19.285714285714285,3,603.72
4.857142857142857,12.285714285714286,2,348.94
40.57142857142857,53.42857142857143,6,447.1016666666667
50.0,51.142857142857146,9,196.27222222222224
41.42857142857143,48.142857142857146,6,210.84333333333333
31.571428571428573,38.0,6,335.6716666666667
18.0,47.57142857142857,2,228.945
46.0,47.714285714285715,5,235.68
17.571428571428573,34.142857142857146,2,258.83
44.57142857142857,47.0,7,573.3757142857143
1.4285714285714286,19.285714285714285,2,197.88
17.857142857142858,21.142857142857142,3,195.04999999999998
48.714285714285715,51.142857142857146,8,228.70125
11.428571428571429,13.714285714285714,2,211.3
37.0,39.42857142857143,4,320.27750000000003
39.0,45.42857142857143,8,234.22125
26.857142857142858,30.0,4,80.7
34.42857142857143,52.714285714285715,8,76.94125000000001
25.142857142857142,42.42857142857143,2,399.73
16.571428571428573,39.0,4,205.44
3.4285714285714284,4.285714285714286,2,63.089999999999996
0.14285714285714285,11.571428571428571,2,240.465
9.714285714285714,12.571428571428571,3,266.36
8.857142857142858,13.571428571428571,4,433.2075
14.571428571428571,30.142857142857142,8,127.86875
38.142857142857146,39.42857142857143,16,453.18375000000003
10.0,37.42857142857143,2,77.625
35.857142857142854,42.142857142857146,2,170.07500000000002
17.857142857142858,23.428571428571427,3,301.2233333333333
2.0,3.4285714285714284,3,67.37
10.857142857142858,15.571428571428571,3,500.40333333333336
51.714285714285715,53.285714285714285,8,350.57
17.857142857142858,27.285714285714285,2,396.47
51.714285714285715,53.285714285714285,9,380.68555555555554
52.714285714285715,53.142857142857146,9,350.7788888888889
43.714285714285715,53.0,2,225.545
30.0,30.571428571428573,16,62.176249999999996
50.714285714285715,51.42857142857143,13,209.4569230769231
4.285714285714286,35.285714285714285,2,141.97500000000002
47.857142857142854,52.714285714285715,6,183.955
24.142857142857142,39.57142857142857,5,196.30599999999998
36.142857142857146,37.714285714285715,7,260.5042857142857
35.285714285714285,45.57142857142857,4,218.85500000000002
30.428571428571427,43.714285714285715,9,99.16888888888889
4.285714285714286,10.428571428571429,2,281.165
38.142857142857146,51.285714285714285,7,147.6314285714286
51.285714285714285,51.42857142857143,13,398.53846153846155
2.857142857142857,6.0,2,94.75
14.857142857142858,15.428571428571429,3,505.88000000000005
50.57142857142857,52.142857142857146,6,172.035
22.0,30.285714285714285,2,364.305
38.0,38.142857142857146,6,577.115
41.285714285714285,44.714285714285715,9,333.13444444444445
1.8571428571428572,9.142857142857142,2,143.87
45.285714285714285,46.42857142857143,5,156.96200000000002
11.285714285714286,12.714285714285714,6,338.82
7.142857142857143,10.285714285714286,6,160.8
51.0,52.285714285714285,5,309.976
36.285714285714285,36.57142857142857,4,344.64750000000004
16.0,45.285714285714285,2,338.735
44.857142857142854,52.714285714285715,4,342.5825
35.0,35.285714285714285,4,232.1125
37.285714285714285,40.142857142857146,5,229.46599999999998
50.57142857142857,52.0,2,63.900000000000006
50.42857142857143,53.142857142857146,4,218.4625
19.857142857142858,45.857142857142854,3,161.08333333333334
19.142857142857142,27.857142857142858,2,322.795
11.857142857142858,13.428571428571429,2,98.44500000000001
19.571428571428573,20.285714285714285,9,299.52
28.571428571428573,44.42857142857143,3,50.0
16.142857142857142,37.42857142857143,3,489.43666666666667
39.0,48.57142857142857,11,150.21636363636364
8.0,43.285714285714285,3,168.92333333333335
49.0,53.142857142857146,7,200.09285714285716
42.142857142857146,44.714285714285715,4,133.1275
39.285714285714285,41.142857142857146,2,151.995
35.857142857142854,50.714285714285715,8,194.5775
33.285714285714285,43.57142857142857,3,227.67
15.857142857142858,52.142857142857146,2,126.325
17.428571428571427,41.0,2,269.205
31.428571428571427,34.142857142857146,6,179.77833333333334
48.714285714285715,52.57142857142857,6,162.86333333333332
28.142857142857142,53.285714285714285,2,110.49
21.0,22.142857142857142,5,409.406
10.0,17.285714285714285,2,61.9
8.714285714285714,53.285714285714285,2,145.96
45.57142857142857,51.714285714285715,5,303.854
36.0,39.857142857142854,3,258.54
14.428571428571429,27.142857142857142,2,109.05000000000001
19.428571428571427,45.714285714285715,2,125.605
41.857142857142854,44.714285714285715,9,215.75777777777776
25.0,25.571428571428573,6,444.10999999999996
33.0,39.714285714285715,4,130.5525
49.142857142857146,51.714285714285715,8,622.245
50.142857142857146,52.714285714285715,5,251.67400000000004
33.57142857142857,39.42857142857143,5,188.816
9.571428571428571,12.857142857142858,2,98.21000000000001
17.428571428571427,19.142857142857142,5,234.68200000000002
6.285714285714286,33.142857142857146,2,87.815
11.714285714285714,41.285714285714285,2,91.875
38.57142857142857,47.285714285714285,3,262.5
28.571428571428573,31.285714285714285,6,261.285
15.428571428571429,20.285714285714285,2,96.275
18.0,28.285714285714285,3,135.08666666666667
47.0,51.57142857142857,9,161.63111111111112
48.714285714285715,51.57142857142857,9,261.3511111111111
52.285714285714285,52.714285714285715,54,80.03351851851852
7.142857142857143,15.714285714285714,3,194.79666666666665
38.57142857142857,42.42857142857143,6,336.30833333333334
11.0,44.857142857142854,3,66.8
46.857142857142854,50.42857142857143,6,126.24000000000001
45.0,45.57142857142857,18,179.89333333333332
26.857142857142858,35.57142857142857,3,834.0100000000001
27.285714285714285,36.57142857142857,2,167.175
4.0,6.428571428571429,2,250.16
42.714285714285715,44.142857142857146,3,293.37
37.142857142857146,45.57142857142857,8,172.54375
48.0,52.142857142857146,16,70.711875
48.142857142857146,51.714285714285715,2,597.86
34.714285714285715,35.57142857142857,5,474.108
7.142857142857143,7.714285714285714,8,418.56875
4.714285714285714,6.428571428571429,2,329.51
26.428571428571427,29.142857142857142,2,74.115
45.57142857142857,48.42857142857143,5,108.724
6.0,7.428571428571429,4,486.7075
34.857142857142854,43.142857142857146,2,131.65
48.714285714285715,51.142857142857146,13,46.15615384615384
15.428571428571429,26.285714285714285,3,319.12333333333333
42.857142857142854,43.42857142857143,18,225.28444444444443
37.857142857142854,51.57142857142857,4,659.2025
10.428571428571429,18.571428571428573,2,628.98
0.0,40.142857142857146,2,95.105
45.714285714285715,46.285714285714285,7,334.97285714285715
27.428571428571427,53.142857142857146,9,88.03333333333335
50.0,51.857142857142854,4,214.9275
28.571428571428573,29.428571428571427,5,171.408
4.142857142857143,28.285714285714285,4,208.74
44.57142857142857,47.285714285714285,9,142.13111111111112
28.142857142857142,30.428571428571427,4,242.785
4.0,9.142857142857142,3,176.26999999999998
25.285714285714285,28.428571428571427,3,150.59666666666666
52.142857142857146,53.285714285714285,2,136.64
41.857142857142854,44.714285714285715,6,254.16
53.142857142857146,53.285714285714285,90,91.8828888888889
4.0,6.714285714285714,3,150.29999999999998
11.571428571428571,12.285714285714286,3,339.05
46.857142857142854,48.285714285714285,3,136.28
11.142857142857142,40.57142857142857,2,159.27
51.0,51.142857142857146,5,298.084
29.0,33.57142857142857,5,138.17000000000002
0.14285714285714285,8.428571428571429,2,112.925
23.428571428571427,51.57142857142857,2,334.24
29.857142857142858,33.285714285714285,4,508.95500000000004
21.571428571428573,34.57142857142857,2,205.85500000000002
6.142857142857143,6.714285714285714,2,284.33
35.42857142857143,42.714285714285715,3,240.97333333333336
33.142857142857146,38.42857142857143,2,304.925
44.142857142857146,51.57142857142857,6,353.2616666666667
29.0,32.57142857142857,6,278.24333333333334
26.714285714285715,51.142857142857146,2,147.935
32.857142857142854,42.57142857142857,2,190.51000000000002
16.857142857142858,39.42857142857143,2,209.71
50.285714285714285,50.714285714285715,46,258.73739130434785
29.571428571428573,30.285714285714285,4,244.74
20.428571428571427,30.142857142857142,2,280.575
48.142857142857146,48.285714285714285,7,213.07857142857142
30.571428571428573,31.714285714285715,4,234.82000000000002
16.285714285714285,40.42857142857143,2,120.47500000000001
44.0,46.57142857142857,4,176.8425
15.857142857142858,16.714285714285715,2,55.300000000000004
43.714285714285715,45.142857142857146,9,255.86444444444447
2.0,14.428571428571429,2,128.12
41.0,45.142857142857146,4,160.4
1.8571428571428572,4.714285714285714,2,284.12
35.714285714285715,44.42857142857143,4,372.6875
51.0,52.57142857142857,25,239.2836
12.857142857142858,47.57142857142857,3,360.17333333333335
0.0,40.0,2,201.79
14.428571428571429,48.0,2,289.285
52.0,52.57142857142857,5,266.928
35.857142857142854,40.42857142857143,5,140.424
49.42857142857143,53.142857142857146,15,262.88
20.0,30.285714285714285,3,40.0
48.0,51.857142857142854,5,235.346
52.285714285714285,53.42857142857143,20,187.8845
15.285714285714286,21.714285714285715,2,158.025
26.0,30.428571428571427,5,372.38800000000003
26.428571428571427,46.0,4,139.6375
52.57142857142857,53.285714285714285,7,250.1057142857143
0.0,31.142857142857142,2,48.28
7.0,7.285714285714286,5,214.012
29.428571428571427,34.0,3,461.51
43.57142857142857,45.285714285714285,9,191.76333333333335
52.0,52.142857142857146,17,139.34941176470588
22.857142857142858,25.714285714285715,7,191.96142857142857
52.142857142857146,52.714285714285715,2,262.905
49.0,51.142857142857146,13,333.9861538461538
6.428571428571429,8.428571428571429,4,137.07
36.0,37.42857142857143,11,164.30454545454543
11.714285714285714,16.0,3,283.91
50.714285714285715,52.142857142857146,11,195.57363636363635
43.714285714285715,47.285714285714285,4,171.8075
15.0,21.285714285714285,2,107.75
35.285714285714285,35.57142857142857,5,294.236
17.142857142857142,18.142857142857142,3,147.72
51.57142857142857,53.0,6,171.38
39.285714285714285,39.57142857142857,8,197.07
23.571428571428573,30.285714285714285,3,115.37666666666667
47.142857142857146,48.42857142857143,8,272.14875
50.142857142857146,52.57142857142857,12,366.50333333333333
50.57142857142857,51.142857142857146,30,139.41400000000002
49.857142857142854,50.42857142857143,3,176.78333333333333
39.0,45.142857142857146,7,164.95714285714286
49.57142857142857,52.42857142857143,6,124.23
12.285714285714286,40.57142857142857,3,427.9533333333333
51.57142857142857,53.285714285714285,6,211.72333333333333
43.285714285714285,45.714285714285715,6,69.41333333333334
24.571428571428573,40.714285714285715,5,217.1
48.42857142857143,52.714285714285715,5,266.018
35.714285714285715,42.285714285714285,2,304.15
46.285714285714285,47.714285714285715,11,373.28818181818184
16.285714285714285,37.142857142857146,4,177.955
32.57142857142857,33.285714285714285,3,357.69
39.42857142857143,47.857142857142854,2,127.95
21.0,25.142857142857142,3,53.25333333333333
51.142857142857146,52.285714285714285,6,380.40333333333336
15.571428571428571,18.142857142857142,2,96.30000000000001
50.57142857142857,51.142857142857146,8,1055.39625
12.857142857142858,46.142857142857146,2,311.185
44.714285714285715,53.142857142857146,3,293.14
37.285714285714285,44.57142857142857,11,112.68545454545455
25.857142857142858,44.142857142857146,2,345.53000000000003
6.142857142857143,46.285714285714285,3,62.51666666666667
3.4285714285714284,11.285714285714286,2,200.44
42.42857142857143,46.285714285714285,2,115.66000000000001
2.7142857142857144,3.7142857142857144,2,296.91
33.714285714285715,36.285714285714285,4,138.615
47.285714285714285,47.714285714285715,6,176.67666666666665
52.142857142857146,52.42857142857143,17,419.3958823529412
36.714285714285715,44.285714285714285,3,57.913333333333334
46.0,52.857142857142854,12,296.935
18.571428571428573,41.714285714285715,3,93.14999999999999
42.57142857142857,44.857142857142854,4,74.1125
18.857142857142858,24.571428571428573,7,196.35285714285715
46.857142857142854,52.857142857142854,11,185.28
0.0,52.857142857142854,2,56.74
4.428571428571429,9.714285714285714,2,368.61
10.857142857142858,39.57142857142857,2,481.04
25.571428571428573,36.285714285714285,3,130.01666666666668
18.142857142857142,27.428571428571427,2,88.035
21.714285714285715,24.714285714285715,4,105.9475
2.0,27.857142857142858,3,72.39333333333333
11.571428571428571,13.0,4,177.9275
52.0,52.714285714285715,12,165.43416666666667
49.0,53.142857142857146,4,162.7075
31.714285714285715,34.285714285714285,6,208.23666666666668
2.857142857142857,4.285714285714286,3,34.15
15.857142857142858,28.857142857142858,4,403.375
43.57142857142857,51.285714285714285,6,447.84666666666664
37.714285714285715,44.0,4,562.66
25.285714285714285,34.42857142857143,4,496.6275
50.142857142857146,53.42857142857143,25,265.41560000000004
33.142857142857146,36.57142857142857,2,208.275
27.571428571428573,36.0,6,371.4566666666667
26.714285714285715,30.142857142857142,2,44.25
28.0,39.285714285714285,7,263.05428571428575
2.857142857142857,8.142857142857142,3,306.64666666666665
12.571428571428571,21.142857142857142,2,465.585
27.285714285714285,29.142857142857142,4,297.635
17.428571428571427,21.285714285714285,2,363.81
52.0,53.142857142857146,2,21.54
18.571428571428573,20.142857142857142,4,79.18
21.428571428571427,48.0,3,172.59333333333333
32.857142857142854,33.285714285714285,8,328.65500000000003
13.428571428571429,14.714285714285714,2,301.635
51.0,51.57142857142857,4,130.595
22.142857142857142,37.57142857142857,2,394.07500000000005
49.285714285714285,51.285714285714285,9,140.98222222222222
30.142857142857142,41.285714285714285,3,180.23000000000002
1.0,4.857142857142857,2,255.10000000000002
27.571428571428573,30.285714285714285,6,121.29166666666667
5.571428571428571,26.857142857142858,2,234.05
0.2857142857142857,1.7142857142857142,2,522.315
40.285714285714285,41.42857142857143,19,430.2757894736842
22.857142857142858,52.285714285714285,2,228.91
41.285714285714285,42.42857142857143,4,168.145
49.57142857142857,53.0,6,152.53833333333333
51.57142857142857,53.285714285714285,8,130.03875
36.714285714285715,39.857142857142854,5,480.346
3.2857142857142856,3.7142857142857144,2,288.56
10.857142857142858,33.42857142857143,2,185.675
52.0,52.57142857142857,7,428.36857142857144
7.285714285714286,7.857142857142857,4,93.6625
53.142857142857146,53.285714285714285,193,440.5118134715026
32.714285714285715,35.285714285714285,2,161.885
46.142857142857146,51.285714285714285,4,248.78
26.571428571428573,39.714285714285715,2,140.99
36.142857142857146,46.285714285714285,4,291.4275
5.428571428571429,22.142857142857142,2,654.445
0.0,30.428571428571427,2,390.125
24.428571428571427,28.714285714285715,2,627.615
23.571428571428573,39.142857142857146,3,504.50333333333333
33.714285714285715,34.42857142857143,4,197.72
28.571428571428573,40.42857142857143,2,623.295
34.42857142857143,39.42857142857143,7,781.2957142857142
10.428571428571429,18.571428571428573,2,579.34
38.0,42.42857142857143,12,357.40833333333336
8.285714285714286,18.714285714285715,2,137.91
28.0,31.285714285714285,6,154.51833333333335
43.42857142857143,52.142857142857146,9,479.5466666666667
14.0,35.142857142857146,3,71.29333333333334
33.142857142857146,42.285714285714285,4,152.385
23.142857142857142,24.428571428571427,2,94.06
49.857142857142854,51.57142857142857,9,669.0255555555556
24.714285714285715,26.285714285714285,5,199.818
35.42857142857143,45.285714285714285,4,366.3775
1.1428571428571428,6.142857142857143,3,275.7633333333333
16.857142857142858,32.285714285714285,3,155.13333333333333
38.42857142857143,46.714285714285715,6,104.17666666666668
36.857142857142854,47.285714285714285,5,216.27400000000003
23.0,25.857142857142858,2,46.26
22.714285714285715,51.142857142857146,2,134.04
34.42857142857143,40.0,2,102.34
18.714285714285715,25.428571428571427,3,78.10666666666667
10.142857142857142,34.42857142857143,2,178.435
35.857142857142854,52.42857142857143,4,381.415
50.0,52.285714285714285,28,201.0807142857143
1.7142857142857142,3.5714285714285716,3,387.21000000000004
45.57142857142857,53.42857142857143,2,180.595
19.0,25.142857142857142,2,88.83500000000001
47.0,52.57142857142857,3,91.78666666666668
51.0,52.42857142857143,9,175.4077777777778
5.0,6.714285714285714,3,263.44
52.285714285714285,52.714285714285715,11,414.64909090909094
51.0,52.42857142857143,9,166.13666666666666
28.142857142857142,39.57142857142857,3,114.58333333333333
